player_code,first_name,web_name,second_name,position,team,round,value,fixture(s),round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,defensive_contribution,expected_goals,expected_assists,expected_fpl_points_goals_conceded,expected_fpl_bonus,expected_fpl_points,fpl_points_actual_vs_expected,player_name
564,Kjell,Scherpen,Scherpen,GK,Ipswich Town,1,4500000,Sunderland (H),2,90,0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,2.0,0.0,Kjell Scherpen
47,Boubacar,Kamara,Kamara,MID,Aston Villa,1,5000000,Brighton (A),2,90,0,0,0,4,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,0.0,Boubacar Kamara
82,Caoimhín,Kelleher,Kelleher,GK,Brentford,2,5000000,Leeds (A),2,90,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,0.0,Caoimhín Kelleher
104,Frank,Onyeka,Onyeka,MID,Coventry City,3,5000000,Man City (A),2,62,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,2.0,0.0,Frank Onyeka
198,Dean,Henderson,Henderson,GK,Crystal Palace,3,5000000,Fulham (A),2,90,0,0,0,2,0,0,0,0,0,5,0,0,0.0,0.0,1.0,0,2.0,0.0,Dean Henderson
412,Senne,Lammens,Lammens,GK,Man Utd,2,5000000,Ipswich Town (H),2,90,0,0,0,2,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0,2.0,0.0,Senne Lammens
412,Senne,Lammens,Lammens,GK,Man Utd,4,5000000,Man City (H),2,90,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,0.0,Senne Lammens
529,Robin,Roefs,Roefs,GK,Sunderland,3,5000000,Brentford (A),2,90,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,0.0,Robin Roefs
529,Robin,Roefs,Roefs,GK,Sunderland,4,5000000,Arsenal (H),2,90,0,0,0,2,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0,2.0,0.0,Robin Roefs
551,Nilson,N.Angulo,Angulo,MID,Sunderland,4,5000000,Arsenal (H),2,69,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,2.0,0.0,Nilson Angulo
566,António João,Silva,Pereira de Albuquerque Tavares da Silva,DEF,Bournemouth,1,5000000,Man City (A),2,90,0,0,0,2,0,0,0,1,0,0,0,13,0.0,0.0,1.0,0,2.0,0.0,António João Pereira de Albuquerque Tavares da Silva
597,Zion,Suzuki,Suzuki,GK,Aston Villa,2,5000000,Arsenal (H),2,90,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,0.0,Zion Suzuki
186,Ephron,Mason-Clark,Mason-Clark,MID,Coventry City,3,5400000,Man City (A),2,70,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0,2.0,0.0,Ephron Mason-Clark
350,Alisson,A.Becker,Becker,GK,Liverpool,1,5500000,Newcastle (A),2,90,0,0,0,2,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0,2.0,0.0,Alisson Becker
527,Richarlison,Richarlison,de Andrade,FWD,Spurs,1,6000000,Brentford (A),2,67,0,0,0,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,2.0,0.0,Richarlison de Andrade
114,Olivier,Boscagli,Boscagli,DEF,Brighton,3,4500000,Leeds (H),2,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.33,1.0,0,1.99,0.010000000000000009,Olivier Boscagli
105,Jaidon,Anthony,Anthony,MID,Brentford,2,6000000,Leeds (A),2,60,0,0,1,0,0,0,0,1,0,0,0,1,0.11,0.06,0.0,0,1.73,0.27,Jaidon Anthony
405,Nico,N.Gonzalez,González Iglesias,MID,Newcastle,2,5500000,Spurs (A),2,70,0,0,1,0,0,0,0,1,0,0,0,4,0.0,0.2,0.0,0,1.6,0.3999999999999999,Nico González Iglesias
372,Alexis,Mac Allister,Mac Allister,MID,Liverpool,3,5500000,Ipswich Town (A),2,83,0,0,1,0,0,0,0,1,0,0,0,11,0.08,0.02,0.0,0,1.46,0.54,Alexis Mac Allister
113,Ferdi,F.Kadıoğlu,Kadıoğlu,DEF,Brighton,3,4400000,Leeds (H),2,77,0,0,0,1,0,0,0,0,0,0,0,5,0.06,0.01,1.0,0,1.39,0.6100000000000001,Ferdi Kadıoğlu
176,Jay,Dasilva,Dasilva,DEF,Coventry City,3,4000000,Man City (A),2,84,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.08,1.0,0,1.24,0.76,Jay Dasilva
332,James,Justin,Justin,DEF,Leeds,2,4500000,Brentford (H),2,90,0,0,0,1,0,0,0,0,0,0,0,8,0.03,0.01,1.0,0,1.21,0.79,James Justin
254,Antonee,Robinson,Robinson,DEF,Fulham,2,4500000,Sunderland (A),2,90,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.02,1.0,0,1.06,0.94,Antonee Robinson
257,Calvin,Bassey,Bassey,DEF,Fulham,2,4500000,Sunderland (A),2,90,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.01,1.0,0,1.03,0.97,Calvin Bassey
290,Regan,Slater,Slater,MID,Hull City,2,4500000,Coventry City (A),2,90,0,0,1,0,0,0,0,1,0,0,0,10,0.0,0.01,0.0,0,1.03,0.97,Regan Slater
589,Lucas,Gourna-Douath,Gourna-Douath,MID,Hull City,3,5000000,Aston Villa (H),2,81,0,0,1,0,0,0,0,1,0,0,0,10,0.0,0.01,0.0,0,1.03,0.97,Lucas Gourna-Douath
87,Kristoffer,Ajer,Ajer,DEF,Brentford,3,4500000,Sunderland (H),2,90,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0,1.0,1.0,Kristoffer Ajer
110,Carl,Rushworth,Rushworth,GK,Coventry City,3,4500000,Man City (A),2,90,0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0,1.0,1.0,Carl Rushworth
289,Matt,Crooks,Crooks,MID,Hull City,1,4500000,Man Utd (H),2,90,0,0,1,0,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0,1.0,1.0,Matt Crooks
331,Gabriel,Gudmundsson,Gudmundsson,DEF,Leeds,3,4500000,Brighton (A),2,90,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0,1.0,1.0,Gabriel Gudmundsson
496,Antonín,Kinsky,Kinský,GK,Spurs,1,4500000,Brentford (A),2,90,0,0,0,3,0,0,0,0,0,5,0,0,0.0,0.0,2.0,0,1.0,1.0,Antonín Kinský
82,Caoimhín,Kelleher,Kelleher,GK,Brentford,3,5000000,Sunderland (H),2,90,0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0,1.0,1.0,Caoimhín Kelleher
224,Eddie,Nketiah,Nketiah,FWD,Crystal Palace,1,5500000,Everton (A),1,55,0,0,0,2,0,0,0,0,0,0,0,3,0.6,0.58,0.0,2,8.14,-7.140000000000001,Eddie Nketiah
483,Dan,Ndoye,Ndoye,MID,Nott'm Forest,4,5500000,Aston Villa (A),1,74,0,0,0,1,0,0,0,1,0,0,0,2,0.7,0.25,0.0,2,7.25,-6.25,Dan Ndoye
124,Pascal,Groß,Groß,MID,Brighton,3,5500000,Leeds (H),1,90,0,0,0,1,0,0,0,1,0,0,0,4,0.79,0.04,0.0,2,7.07,-6.07,Pascal Groß
617,Mohamed-Ali,Cho,Cho,MID,Hull City,4,5000000,Chelsea (A),1,30,0,0,0,1,0,0,0,0,0,0,0,2,0.47,0.16,0.0,3,6.83,-5.83,Mohamed-Ali Cho
57,Đorđe,Petrović,Petrović,GK,Bournemouth,4,4500000,Brentford (H),1,90,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6.0,-5.0,Đorđe Petrović
499,Pedro,Pedro Porro,Porro Sauceda,DEF,Spurs,2,5500000,Newcastle (H),1,90,0,0,0,2,0,0,0,0,0,0,0,4,0.33,0.1,0.0,1,5.28,-4.28,Pedro Porro Sauceda
398,Phil,Foden,Foden,MID,Man City,3,7000000,Coventry City (H),1,24,0,0,0,0,0,0,0,0,0,0,0,1,0.62,0.01,0.0,1,5.13,-4.13,Phil Foden
258,Timothy,Castagne,Castagne,DEF,Fulham,3,4500000,Crystal Palace (H),1,90,0,0,0,3,0,0,0,0,0,0,0,7,0.58,0.19,1.0,0,5.05,-4.05,Timothy Castagne
474,Jair,Jair Cunha,Paula da Cunha Filho,DEF,Nott'm Forest,1,4500000,Leeds (H),1,90,0,0,0,1,0,0,0,1,0,0,0,8,0.0,0.0,0.0,0,5.0,-4.0,Jair Paula da Cunha Filho
186,Ephron,Mason-Clark,Mason-Clark,MID,Coventry City,4,5400000,Brighton (H),1,59,0,0,0,2,0,0,0,0,0,0,0,4,0.49,0.01,0.0,0,4.48,-3.4800000000000004,Ephron Mason-Clark
142,Reece,James,James,DEF,Chelsea,4,5400000,Hull City (H),1,90,0,0,0,2,0,0,0,0,0,0,0,4,0.16,0.14,0.0,1,4.38,-3.38,Reece James
491,Igor Jesus,Igor Jesus,Maciel da Cruz,FWD,Nott'm Forest,2,6000000,Liverpool (A),1,90,0,0,0,2,0,0,0,1,0,0,0,5,0.74,0.04,0.0,0,4.08,-3.08,Igor Jesus Maciel da Cruz
37,Victor,Lindelöf,Lindelöf,DEF,Aston Villa,4,4500000,Nott'm Forest (H),1,90,0,0,0,2,0,0,0,0,0,0,0,2,0.44,0.01,1.0,0,3.67,-2.67,Victor Lindelöf
422,Noussair,Mazraoui,Mazraoui,DEF,Man Utd,1,4500000,Hull City (A),1,79,0,0,0,2,0,0,0,0,0,0,0,5,0.22,0.05,0.0,0,3.47,-2.47,Noussair Mazraoui
418,Harry,Maguire,Maguire,DEF,Man Utd,1,5000000,Hull City (A),1,90,0,0,0,2,0,0,0,0,0,0,0,4,0.04,0.4,0.0,0,3.44,-2.44,Harry Maguire
346,Dominic,Calvert-Lewin,Calvert-Lewin,FWD,Leeds,3,6000000,Brighton (A),1,72,0,0,0,1,0,0,0,1,0,0,0,3,0.56,0.06,0.0,0,3.42,-2.42,Dominic Calvert-Lewin
395,Rico,Lewis,Lewis,DEF,Man City,1,4500000,Bournemouth (H),1,56,0,0,0,1,0,0,0,0,0,0,0,2,0.17,0.02,0.0,0,3.08,-2.08,Rico Lewis
305,Leif,Davis,Davis,DEF,Ipswich Town,3,4000000,Liverpool (H),1,90,0,0,0,2,0,0,0,0,0,0,0,6,0.11,0.12,0.0,0,3.02,-2.02,Leif Davis
545,Noah,Sadiki,Sadiki,MID,Sunderland,3,5000000,Brentford (A),1,73,0,0,0,1,0,0,0,1,0,0,0,3,0.28,0.18,0.0,0,2.94,-1.94,Noah Sadiki
421,Ayden,Heaven,Heaven,DEF,Man Utd,1,4500000,Hull City (A),1,90,0,0,0,2,0,0,0,0,0,0,0,2,0.12,0.04,0.0,0,2.84,-1.8399999999999999,Ayden Heaven
280,Lewie,Coyle,Coyle,DEF,Hull City,4,4000000,Chelsea (A),1,81,0,0,0,2,0,0,0,0,0,0,0,3,0.13,0.01,0.0,0,2.81,-1.81,Lewie Coyle
313,Jack,Clarke,Clarke,MID,Ipswich Town,4,5400000,Crystal Palace (A),1,62,0,0,0,1,0,0,0,1,0,0,0,2,0.15,0.02,0.0,0,2.81,-1.81,Jack Clarke
398,Phil,Foden,Foden,MID,Man City,1,7000000,Bournemouth (H),1,81,0,0,0,1,0,0,0,1,0,0,0,6,0.12,0.4,0.0,0,2.8,-1.7999999999999998,Phil Foden
279,Semi,Ajayi,Ajayi,DEF,Hull City,4,4200000,Chelsea (A),1,90,0,0,0,2,0,0,0,0,0,0,0,3,0.13,0.0,0.0,0,2.78,-1.7799999999999998,Semi Ajayi
423,Luke,Shaw,Shaw,DEF,Man Utd,1,4500000,Hull City (A),1,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,0.26,0.0,0,2.78,-1.7799999999999998,Luke Shaw
112,Jan Paul,Van Hecke,van Hecke,DEF,Spurs,2,5000000,Newcastle (H),1,90,0,0,0,2,0,0,0,0,0,0,0,8,0.11,0.03,0.0,0,2.75,-1.75,Jan Paul van Hecke
593,Amar,Dedić,Dedic,DEF,Newcastle,3,4500000,Bournemouth (H),1,90,0,0,0,2,0,0,0,0,0,0,0,1,0.11,0.02,0.0,0,2.72,-1.7200000000000002,Amar Dedic
190,Loum,Tchaouna,Tchaouna,MID,Coventry City,2,5500000,Hull City (H),1,58,0,0,0,0,0,0,0,0,0,0,0,6,0.05,0.13,0.0,0,2.64,-1.6400000000000001,Loum Tchaouna
86,Keane,Lewis-Potter,Lewis-Potter,MID,Brentford,4,5500000,Bournemouth (A),1,59,0,0,0,2,0,0,0,0,0,0,0,2,0.03,0.13,0.0,0,2.54,-1.54,Keane Lewis-Potter
271,Rodrigo,Muniz,Muniz Carvalho,FWD,Fulham,3,5500000,Crystal Palace (H),1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.0,0.0,0,2.52,-1.52,Rodrigo Muniz Carvalho
377,Victor,Munoz,Munoz,MID,Liverpool,4,6500000,Fulham (H),1,59,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,0.0,0,2.5,-1.5,Victor Munoz
447,Sven,Botman,Botman,DEF,Newcastle,3,5000000,Bournemouth (H),1,90,0,0,0,2,0,0,0,0,0,0,0,9,0.0,0.16,0.0,0,2.48,-1.48,Sven Botman
144,Malo,Gusto,Gusto,DEF,Chelsea,4,5000000,Hull City (H),1,77,0,0,0,2,0,0,0,0,0,0,0,5,0.04,0.07,0.0,0,2.45,-1.4500000000000002,Malo Gusto
269,Ryan,Sessegnon,Sessegnon,DEF,Fulham,3,4500000,Crystal Palace (H),1,11,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.32,0.0,0,2.44,-1.44,Ryan Sessegnon
26,Kai,Havertz,Havertz,FWD,Arsenal,4,7500000,Sunderland (A),1,90,0,0,1,0,0,0,0,1,0,0,0,2,0.34,0.02,0.0,0,2.42,-1.42,Kai Havertz
259,Issa,Diop,Diop,DEF,Ipswich Town,4,4000000,Crystal Palace (A),1,90,0,0,0,2,0,0,0,0,0,0,0,7,0.0,0.13,0.0,0,2.39,-1.3900000000000001,Issa Diop
246,Merlin,Röhl,Röhl,MID,Everton,3,5000000,Man Utd (H),1,74,0,0,0,1,0,0,0,1,0,0,0,6,0.0,0.13,0.0,0,2.39,-1.3900000000000001,Merlin Röhl
209,Brennan,Johnson,Johnson,MID,Everton,3,5900000,Man Utd (H),1,65,0,0,0,1,0,0,0,1,0,0,0,8,0.05,0.04,0.0,0,2.37,-1.37,Brennan Johnson
203,Jaydee,Canvot,Canvot,DEF,Crystal Palace,1,5000000,Everton (A),1,90,0,0,0,2,0,0,0,0,0,0,0,8,0.05,0.01,0.0,0,2.33,-1.33,Jaydee Canvot
70,Justin,Kluivert,Kluivert,MID,Bournemouth,3,6000000,Newcastle (A),1,75,0,0,0,1,0,0,0,1,0,0,0,4,0.06,0.01,0.0,0,2.33,-1.33,Justin Kluivert
635,Hugo,Larsson,Larsson,MID,Fulham,3,5000000,Crystal Palace (H),1,11,0,0,0,0,0,0,0,0,0,0,0,1,0.13,0.22,0.0,0,2.31,-1.31,Hugo Larsson
267,Saša,Lukić,Lukić,MID,Ipswich Town,4,5000000,Crystal Palace (A),1,76,0,0,0,2,0,0,0,1,0,0,0,10,0.0,0.1,0.0,0,2.3,-1.2999999999999998,Saša Lukić
105,Jaidon,Anthony,Anthony,MID,Brentford,4,6000000,Bournemouth (A),1,59,0,0,0,2,0,0,0,0,0,0,0,11,0.0,0.1,0.0,0,2.3,-1.2999999999999998,Jaidon Anthony
90,Aaron,Hickey,Hickey,DEF,Brentford,4,4500000,Bournemouth (A),1,70,0,0,0,2,0,0,0,0,0,0,0,7,0.03,0.03,0.0,0,2.27,-1.27,Aaron Hickey
591,Julio,Enciso,Enciso,MID,Ipswich Town,3,5500000,Liverpool (H),1,90,0,0,0,2,0,0,0,1,0,0,0,5,0.24,0.02,0.0,0,2.26,-1.2599999999999998,Julio Enciso
304,Dara,O'Shea,O'Shea,DEF,Ipswich Town,4,4000000,Crystal Palace (A),1,90,0,0,0,2,0,0,0,0,0,0,0,9,0.0,0.08,0.0,0,2.24,-1.2400000000000002,Dara O'Shea
343,Daniel,James,James,MID,Leeds,2,5000000,Brentford (H),1,22,0,0,0,0,0,0,0,0,0,0,0,2,0.24,0.01,0.0,0,2.23,-1.23,Daniel James
371,Ryan,Gravenberch,Gravenberch,MID,Liverpool,4,5900000,Fulham (H),1,59,0,0,0,0,0,0,0,0,0,0,0,10,0.04,0.01,0.0,0,2.23,-1.23,Ryan Gravenberch
195,Ellis,Simms,Simms,FWD,Coventry City,3,5000000,Man City (A),1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,2.2,-1.2000000000000002,Ellis Simms
105,Jaidon,Anthony,Anthony,MID,Brentford,1,6000000,Spurs (H),1,23,0,0,0,0,0,0,0,0,0,0,0,8,0.03,0.35,0.0,0,2.2,-1.2000000000000002,Jaidon Anthony
204,Tyrick,Mitchell,Mitchell,DEF,Crystal Palace,4,4500000,Ipswich Town (H),1,76,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0.06,0.0,0,2.18,-1.1800000000000002,Tyrick Mitchell
186,Ephron,Mason-Clark,Mason-Clark,MID,Coventry City,2,5500000,Hull City (H),1,57,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.06,0.0,0,2.18,-1.1800000000000002,Ephron Mason-Clark
36,Ian,Maatsen,Maatsen,DEF,Aston Villa,4,4500000,Nott'm Forest (H),1,90,0,0,0,2,0,0,0,0,0,0,0,4,0.18,0.03,1.0,0,2.17,-1.17,Ian Maatsen
148,Jorrel,Hato,Hato,DEF,Chelsea,1,4500000,Fulham (A),1,64,0,0,0,2,0,0,0,0,0,0,0,3,0.01,0.03,0.0,0,2.15,-1.15,Jorrel Hato
566,António João,Silva,Pereira de Albuquerque Tavares da Silva,DEF,Bournemouth,3,5000000,Newcastle (A),1,90,0,0,0,2,0,0,0,0,0,0,0,8,0.02,0.01,0.0,0,2.15,-1.15,António João Pereira de Albuquerque Tavares da Silva
315,Abdul,Fatawu,Fatawu,MID,Ipswich Town,4,5500000,Crystal Palace (A),1,61,0,0,0,1,0,0,0,1,0,0,0,7,0.0,0.05,0.0,0,2.15,-1.15,Abdul Fatawu
161,Roméo,Lavia,Lavia,MID,Chelsea,1,5000000,Fulham (A),1,64,0,0,0,2,0,0,0,1,0,0,0,9,0.21,0.03,0.0,0,2.14,-1.1400000000000001,Roméo Lavia
306,Jacob,Greaves,Greaves,DEF,Ipswich Town,3,4000000,Liverpool (H),1,90,0,0,0,2,0,0,0,0,0,0,0,7,0.0,0.04,0.0,0,2.12,-1.12,Jacob Greaves
200,Maxence,Lacroix,Lacroix,DEF,Chelsea,2,6000000,Brighton (H),1,90,0,0,0,3,0,0,0,0,0,0,0,9,0.02,0.0,0.0,0,2.12,-1.12,Maxence Lacroix
544,Granit,Xhaka,Xhaka,MID,Sunderland,4,5500000,Arsenal (H),1,90,0,0,0,2,0,0,0,1,0,0,0,11,0.0,0.37,0.0,0,2.11,-1.1099999999999999,Granit Xhaka
347,Lukas,Nmecha,Nmecha,FWD,Leeds,3,5500000,Brighton (A),1,17,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.14,0.0,0,2.1,-1.1,Lukas Nmecha
144,Malo,Gusto,Gusto,DEF,Chelsea,1,5000000,Fulham (A),1,75,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.03,0.0,0,2.09,-1.0899999999999999,Malo Gusto
145,Wesley,Fofana,Fofana,DEF,Chelsea,4,5000000,Hull City (H),1,85,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.03,0.0,0,2.09,-1.0899999999999999,Wesley Fofana
472,Murillo,Murillo,Costa dos Santos,DEF,Nott'm Forest,2,5500000,Liverpool (A),1,90,0,0,0,2,0,0,0,0,0,0,0,6,0.18,0.0,1.0,0,2.08,-1.08,Murillo Costa dos Santos
68,Marcus,Tavernier,Tavernier,MID,Bournemouth,2,6000000,Everton (H),1,90,0,0,0,1,0,0,0,1,0,0,0,11,0.09,0.21,0.0,0,2.08,-1.08,Marcus Tavernier
586,Nobel,Mendy,Mendy,DEF,Hull City,2,4000000,Coventry City (A),1,58,0,0,0,0,0,0,0,0,0,0,0,9,0.01,0.0,0.0,0,2.06,-1.06,Nobel Mendy
362,Jeremy,Jacquet,Jacquet,DEF,Liverpool,1,5000000,Newcastle (A),1,69,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.02,0.0,0,2.06,-1.06,Jeremy Jacquet
60,James,Hill,Hill,DEF,Bournemouth,3,5500000,Newcastle (A),1,90,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.02,0.0,0,2.06,-1.06,James Hill
576,Elliot,Stroud,Stroud,MID,Hull City,4,5000000,Chelsea (A),1,59,0,0,0,1,0,0,0,0,0,0,0,5,0.01,0.0,0.0,0,2.05,-1.0499999999999998,Elliot Stroud
520,Lucas,Bergvall,Bergvall,MID,Spurs,4,5400000,Everton (H),1,27,0,0,0,0,0,0,0,0,0,0,0,4,0.06,0.25,0.0,0,2.05,-1.0499999999999998,Lucas Bergvall
306,Jacob,Greaves,Greaves,DEF,Ipswich Town,4,4000000,Crystal Palace (A),1,87,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Jacob Greaves
204,Tyrick,Mitchell,Mitchell,DEF,Crystal Palace,1,4500000,Everton (A),1,90,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Tyrick Mitchell
206,Chadi,Chadi Riad,Riad Dnanou,DEF,Crystal Palace,1,4500000,Everton (A),1,72,0,0,0,2,0,0,0,0,0,0,0,7,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Chadi Riad Dnanou
233,Vitalii,Mykolenko,Mykolenko,DEF,Everton,3,4500000,Man Utd (H),1,90,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Vitalii Mykolenko
149,Levi,Colwill,Samuels Colwill,DEF,Chelsea,4,4900000,Hull City (H),1,90,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Levi Samuels Colwill
144,Malo,Gusto,Gusto,DEF,Chelsea,2,5000000,Brighton (H),1,90,0,0,0,3,0,0,0,0,0,0,0,5,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Malo Gusto
161,Roméo,Lavia,Lavia,MID,Chelsea,3,5000000,Arsenal (A),1,59,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Roméo Lavia
222,Jørgen,Strand Larsen,Strand Larsen,FWD,Crystal Palace,1,6000000,Everton (A),1,27,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.01,0.0,0,2.03,-1.0299999999999998,Jørgen Strand Larsen
634,Matias,Fernandez-Pardo,Fernandez-Pardo,FWD,Newcastle,4,6000000,Leeds (A),1,57,0,0,0,3,0,0,0,0,0,0,0,2,0.0,0.01,0.0,0,2.03,-1.0299999999999998,Matias Fernandez-Pardo
586,Nobel,Mendy,Mendy,DEF,Hull City,4,4100000,Chelsea (A),1,58,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,-1.0,Nobel Mendy
57,Đorđe,Petrović,Petrović,GK,Bournemouth,3,4500000,Newcastle (A),1,90,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,-1.0,Đorđe Petrović
473,Ola,Aina,Aina,DEF,Nott'm Forest,3,4500000,Spurs (H),1,58,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,-1.0,Ola Aina
496,Antonín,Kinsky,Kinský,GK,Spurs,2,4500000,Newcastle (H),1,90,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,-1.0,Antonín Kinský
564,Kjell,Scherpen,Scherpen,GK,Ipswich Town,4,4500000,Crystal Palace (A),1,90,0,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,2.0,-1.0,Kjell Scherpen
598,Nico,Elvedi,Elvedi,DEF,Leeds,2,4500000,Brentford (H),1,56,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,2.0,-1.0,Nico Elvedi
149,Levi,Colwill,Samuels Colwill,DEF,Chelsea,2,5000000,Brighton (H),1,71,0,0,0,2,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0,2.0,-1.0,Levi Samuels Colwill
198,Dean,Henderson,Henderson,GK,Crystal Palace,2,5000000,Man City (H),1,90,0,0,0,4,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0,2.0,-1.0,Dean Henderson
412,Senne,Lammens,Lammens,GK,Man Utd,1,5000000,Hull City (A),1,90,0,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,2.0,-1.0,Senne Lammens
462,Sean,Steur,Steur,MID,Newcastle,1,5000000,Liverpool (H),1,55,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,2.0,-1.0,Sean Steur
567,Lukás,Horníček,Hornícek,GK,Newcastle,4,5000000,Leeds (A),1,90,0,0,0,4,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0,2.0,-1.0,Lukás Hornícek
226,Jordan,Pickford,Pickford,GK,Everton,3,5500000,Man Utd (H),1,90,0,0,0,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,-1.0,Jordan Pickford
483,Dan,Ndoye,Ndoye,MID,Nott'm Forest,3,5500000,Spurs (H),1,58,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0,2.0,-1.0,Dan Ndoye
194,Brandon,Thomas-Asante,Thomas-Asante,FWD,Coventry City,4,5000000,Brighton (H),1,17,0,0,0,2,0,0,0,0,0,0,0,0,0.21,0.03,0.0,0,1.93,-0.9299999999999999,Brandon Thomas-Asante
415,Patrick,Dorgu,Dorgu,MID,Man Utd,2,6000000,Ipswich Town (H),1,10,0,0,0,1,0,0,0,0,0,0,0,2,0.18,0.01,0.0,0,1.93,-0.9299999999999999,Patrick Dorgu
254,Antonee,Robinson,Robinson,DEF,Fulham,1,4500000,Chelsea (H),1,81,0,0,0,3,0,0,0,0,0,0,0,7,0.13,0.04,1.0,0,1.9,-0.8999999999999999,Antonee Robinson
536,Reinildo,Reinildo,Mandava,DEF,Sunderland,1,4500000,Ipswich Town (A),1,90,0,0,0,2,0,0,0,0,0,0,0,8,0.0,0.29,1.0,0,1.87,-0.8700000000000001,Reinildo Mandava
547,Romaine,Mundle,Mundle,MID,Sunderland,2,5000000,Fulham (H),1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0.0,0.0,0,1.85,-0.8500000000000001,Romaine Mundle
526,Dominic,Solanke,Solanke-Mitchell,FWD,Spurs,2,6000000,Newcastle (H),1,15,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0,1.8,-0.8,Dominic Solanke-Mitchell
254,Antonee,Robinson,Robinson,DEF,Fulham,3,4500000,Crystal Palace (H),1,78,0,0,0,3,0,0,0,0,0,0,0,5,0.08,0.1,1.0,0,1.78,-0.78,Antonee Robinson
460,Joe,Willock,Willock,MID,Newcastle,4,5000000,Leeds (A),1,32,0,0,0,1,0,0,0,0,0,0,0,4,0.12,0.06,0.0,0,1.78,-0.78,Joe Willock
