,player_code,first_name,web_name,second_name,player_name,position_id,position,team,round,value,selected,fixture,round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,expected_fpl_minutes,expected_fpl_cleansheet_eligible,expected_goals,expected_assists,expected_goals_conceded,expected_fpl_points
14235,546,Luke,Harris,Harris,Luke Harris,3,MID,FUL,5,4500000,4673,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14236,546,Luke,Harris,Harris,Luke Harris,3,MID,FUL,6,4500000,4815,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14237,546,Luke,Harris,Harris,Luke Harris,3,MID,FUL,8,4500000,5026,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14337,550,Amad,Amad,Diallo,Amad Diallo,3,MID,MUN,1,4500000,12198,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14338,550,Amad,Amad,Diallo,Amad Diallo,3,MID,MUN,2,4500000,15008,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14339,550,Amad,Amad,Diallo,Amad Diallo,3,MID,MUN,3,4500000,14024,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14340,550,Amad,Amad,Diallo,Amad Diallo,3,MID,MUN,4,4500000,12384,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14361,551,Zidane,Iqbal,Iqbal,Zidane Iqbal,3,MID,MUN,1,4500000,14621,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14362,551,Zidane,Iqbal,Iqbal,Zidane Iqbal,3,MID,MUN,2,4500000,17643,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14363,551,Zidane,Iqbal,Iqbal,Zidane Iqbal,3,MID,MUN,3,4500000,15801,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14385,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,1,4500000,10770,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14386,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,2,4500000,16148,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14387,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,3,4500000,17278,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14391,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,8,4500000,19898,BOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14394,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,11,4500000,19535,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14396,552,Elliot,Anderson,Anderson,Elliot Anderson,3,MID,NEW,13,4500000,18976,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14411,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,1,4500000,3300,NEW (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14412,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,2,4500000,4032,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14413,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,3,4500000,4254,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14414,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,4,4500000,3942,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14415,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,5,4500000,3866,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14416,553,Oliver,Hammond,Hammond,Oliver Hammond,3,MID,NFO,6,4500000,3952,BOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14492,556,Conor,Coventry,Coventry,Conor Coventry,3,MID,WHU,2,4500000,13110,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14493,556,Conor,Coventry,Coventry,Conor Coventry,3,MID,WHU,3,4500000,13250,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14494,556,Conor,Coventry,Coventry,Conor Coventry,3,MID,WHU,4,4500000,11953,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14572,559,Levi,Colwill,Colwill,Levi Colwill,2,DEF,BHA,2,4500000,5849,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14573,559,Levi,Colwill,Colwill,Levi Colwill,2,DEF,BHA,3,4500000,6154,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14575,559,Levi,Colwill,Colwill,Levi Colwill,2,DEF,BHA,5,4500000,6780,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14576,559,Levi,Colwill,Colwill,Levi Colwill,2,DEF,BHA,6,4500000,6994,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14595,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,1,4500000,0,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14596,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,2,4500000,1204,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14597,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,3,4500000,1922,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14598,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,4,4500000,1942,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14599,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,5,4500000,2141,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14600,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,6,4500000,2348,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14601,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,8,4500000,2709,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14602,560,Stanley,Mills,Mills,Stanley Mills,3,MID,EVE,9,4500000,2735,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14622,561,Lewis,Warrington,Warrington,Lewis Warrington,3,MID,EVE,1,4500000,0,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14623,561,Lewis,Warrington,Warrington,Lewis Warrington,3,MID,EVE,2,4500000,7024,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14624,561,Lewis,Warrington,Warrington,Lewis Warrington,3,MID,EVE,3,4500000,12080,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14625,561,Lewis,Warrington,Warrington,Lewis Warrington,3,MID,EVE,4,4500000,10641,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14700,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,1,4500000,0,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14701,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,2,4500000,355,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14702,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,3,4500000,663,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14704,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,5,4500000,795,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14705,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,6,4500000,897,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14706,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,9,4500000,1131,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14707,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,10,4500000,1170,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14708,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,11,4500000,1206,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14709,564,Stefan,Bajcetic,Bajcetic,Stefan Bajcetic,3,MID,LIV,12,4500000,1206,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14725,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,1,4500000,0,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14726,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,2,4500000,3328,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14727,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,3,4500000,5270,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14728,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,4,4500000,5802,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14729,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,5,4500000,6068,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14730,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,6,4500000,6504,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14731,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,9,4500000,6731,AVL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14732,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,10,4500000,5749,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14733,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,11,4500000,5362,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14734,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,12,4500000,5133,LEI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14735,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,13,4500000,5077,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14736,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,14,4500000,4856,LIV (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14737,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,15,4500000,4681,BOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14738,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,16,4500000,4544,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14739,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,17,4500000,4353,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14740,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,18,4500000,4309,NEW (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14741,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,19,4500000,4273,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14742,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,20,4500000,4234,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14743,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,21,4500000,4176,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14744,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,22,4500000,8232,NFO (A) / MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14745,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,23,4500000,4084,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14746,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,24,4500000,4078,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14747,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,25,4500000,4077,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14748,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,26,4500000,4091,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14749,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,27,4500000,4220,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14750,565,Archie,Gray,Gray,Archie Gray,3,MID,LEE,28,4500000,4321,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14751,566,Joseph,Hodge,Hodge,Joseph Hodge,3,MID,WOL,1,4500000,0,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14752,566,Joseph,Hodge,Hodge,Joseph Hodge,3,MID,WOL,2,4500000,2078,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14753,566,Joseph,Hodge,Hodge,Joseph Hodge,3,MID,WOL,3,4500000,3449,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14754,566,Joseph,Hodge,Hodge,Joseph Hodge,3,MID,WOL,4,4500000,3351,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14755,566,Joseph,Hodge,Hodge,Joseph Hodge,3,MID,WOL,5,4500000,3349,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14778,567,Connor,Ronan,Ronan,Connor Ronan,3,MID,WOL,1,4500000,0,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14779,567,Connor,Ronan,Ronan,Connor Ronan,3,MID,WOL,2,4500000,4669,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14780,567,Connor,Ronan,Ronan,Connor Ronan,3,MID,WOL,3,4500000,7972,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14781,567,Connor,Ronan,Ronan,Connor Ronan,3,MID,WOL,4,4500000,7433,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14806,568,Chem,Campbell,Campbell,Chem Campbell,3,MID,WOL,2,4500000,16292,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14807,568,Chem,Campbell,Campbell,Chem Campbell,3,MID,WOL,3,4500000,26382,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14808,568,Chem,Campbell,Campbell,Chem Campbell,3,MID,WOL,4,4500000,23174,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14833,569,Alejandro,Garnacho,Garnacho,Alejandro Garnacho,3,MID,MUN,2,4500000,10058,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14834,569,Alejandro,Garnacho,Garnacho,Alejandro Garnacho,3,MID,MUN,3,4500000,12952,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14835,569,Alejandro,Garnacho,Garnacho,Alejandro Garnacho,3,MID,MUN,4,4500000,11570,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14856,570,James,Garner,Garner,James Garner,3,MID,EVE,1,4500000,0,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14857,570,James,Garner,Garner,James Garner,3,MID,EVE,2,4500000,1008,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14858,570,James,Garner,Garner,James Garner,3,MID,EVE,3,4500000,1960,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14859,570,James,Garner,Garner,James Garner,3,MID,EVE,4,4500000,1950,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14860,570,James,Garner,Garner,James Garner,3,MID,EVE,5,4500000,2081,LEI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14861,570,James,Garner,Garner,James Garner,3,MID,EVE,6,4500000,5891,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14862,570,James,Garner,Garner,James Garner,3,MID,EVE,8,4500000,7467,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14863,570,James,Garner,Garner,James Garner,3,MID,EVE,9,4500000,7216,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14870,570,James,Garner,Garner,James Garner,3,MID,EVE,16,4500000,6457,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14871,570,James,Garner,Garner,James Garner,3,MID,EVE,17,4500000,5398,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14872,570,James,Garner,Garner,James Garner,3,MID,EVE,18,4500000,5049,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14873,570,James,Garner,Garner,James Garner,3,MID,EVE,19,4500000,4896,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14874,570,James,Garner,Garner,James Garner,3,MID,EVE,20,4500000,4689,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14875,570,James,Garner,Garner,James Garner,3,MID,EVE,21,4500000,4517,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14876,570,James,Garner,Garner,James Garner,3,MID,EVE,22,4500000,4425,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14877,570,James,Garner,Garner,James Garner,3,MID,EVE,23,4500000,4286,LIV (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14878,570,James,Garner,Garner,James Garner,3,MID,EVE,24,4500000,4230,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14879,570,James,Garner,Garner,James Garner,3,MID,EVE,25,4500000,8410,AVL (H) / ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14880,570,James,Garner,Garner,James Garner,3,MID,EVE,26,4500000,4144,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14881,570,James,Garner,Garner,James Garner,3,MID,EVE,27,4500000,4180,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14882,570,James,Garner,Garner,James Garner,3,MID,EVE,28,4500000,4200,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14910,572,Armstrong,Oko-Flex,Oko-Flex,Armstrong Oko-Flex,3,MID,WHU,1,4500000,0,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14911,572,Armstrong,Oko-Flex,Oko-Flex,Armstrong Oko-Flex,3,MID,WHU,2,4500000,2544,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14912,572,Armstrong,Oko-Flex,Oko-Flex,Armstrong Oko-Flex,3,MID,WHU,3,4500000,4739,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14913,572,Armstrong,Oko-Flex,Oko-Flex,Armstrong Oko-Flex,3,MID,WHU,4,4500000,4183,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14961,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,2,4500000,2770,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14962,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,3,4500000,5637,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14963,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,4,4500000,6987,LIV (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14972,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,14,4500000,33391,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14973,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,15,4500000,28218,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14974,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,16,4500000,25655,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14975,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,17,4500000,20608,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14976,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,18,4500000,20041,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
14977,574,Norberto,Neto,Murara Neto,Norberto Murara Neto,1,GK,BOU,19,4500000,19674,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15015,576,Marcos,Senesi,Senesi,Marcos Senesi,2,DEF,BOU,5,4500000,2592,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15016,576,Marcos,Senesi,Senesi,Marcos Senesi,2,DEF,BOU,6,4500000,2968,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15030,576,Marcos,Senesi,Senesi,Marcos Senesi,2,DEF,BOU,21,4500000,13566,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15194,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,8,4500000,34662,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15203,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,17,4500000,16016,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15204,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,18,4500000,14788,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15205,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,19,4500000,14225,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15206,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,20,4500000,13378,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15207,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,21,4500000,12933,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15208,583,Cheikhou,Kouyaté,Kouyaté,Cheikhou Kouyaté,3,MID,NFO,22,4500000,12328,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15215,584,Bobby,Clark,Clark,Bobby Clark,3,MID,LIV,2,4500000,0,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15216,584,Bobby,Clark,Clark,Bobby Clark,3,MID,LIV,3,4500000,238,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
15218,584,Bobby,Clark,Clark,Bobby Clark,3,MID,LIV,5,4500000,588,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
